year,game_kind,player_id,player_name,team_code,team_name,kph,kph_max,pitch_type,pitches,spin_rate,spin_rate_max,throws
2026,A,0000006878,吳君奕,AAA011,味全龍,147.20734313147074,149.80243880448,fastball,13,2155.3136923076922,2439.4434,R
2026,A,0000005282,姚杰宏,ADD011,統一7-ELEVEn獅,140.7650115899077,142.73732208384,fastball,13,2208.1643153846153,2389.633,R
2026,A,0000007568,王偉軒,AEO011,富邦悍將,131.97991290528,139.4200456704,breakingball,12,2125.145133333333,2349.114,R
2026,A,0000006848,林詔恩,ADD011,統一7-ELEVEn獅,134.80293722112003,138.92456083968,breakingball,11,1498.036767272727,2571.8745,L
2026,A,0000001524,劉昱言,AEO011,富邦悍將,123.62393490048,128.51213734656,breakingball,11,2549.3467363636364,2723.8853,L
2026,A,0000007568,王偉軒,AEO011,富邦悍將,141.31103364864,142.89814382976,fastball,11,2326.7381454545452,2514.4587,R
2026,A,0000003506,謝榮豪,ACN011,中信兄弟,142.68466434816003,144.87433779456,fastball,9,2072.5707444444447,2158.0068,R
2026,A,0000006982,黃群,AKP011,台鋼雄鷹,144.24003989119998,146.117974464,fastball,9,2291.2734555555558,2366.0112,L
2026,A,0000007292,李軍,ADD011,統一7-ELEVEn獅,129.15584678304,133.83774632448,breakingball,8,2536.8867250000003,2807.4707,L
2026,A,0000000776,王凱程,ACN011,中信兄弟,139.13690688329143,140.39694966528,fastball,7,2290.087828571429,2369.62,R
2026,A,0000007305,李致霖,AAA011,味全龍,129.78074183862856,132.77277902592,breakingball,7,2221.6093285714283,2580.7017,R
2026,A,0000002695,林子崴,ADD011,統一7-ELEVEn獅,115.63539297868799,120.09378763008,breakingball,5,2563.49832,2758.5742,L
2026,A,0000006922,黃紹睿,AKP011,台鋼雄鷹,130.03967839104,133.40694102912,breakingball,4,2383.559475,2582.256,R
2026,A,0000005282,姚杰宏,ADD011,統一7-ELEVEn獅,123.5211552432,133.13159836416,breakingball,4,2180.1368500000003,2468.6074,R
2026,A,0000006222,劉予承,ADD011,統一7-ELEVEn獅,121.31298909312,122.3625281472,breakingball,3,2362.7631,2413.1555,R
2026,A,0000007619,王奕翔,AJL011,樂天桃猿,136.52985696768,136.81561208832,breakingball,3,2110.7589666666668,2548.7935,R
2026,A,0000001524,劉昱言,AEO011,富邦悍將,141.79217044608,142.90084752768,fastball,2,2211.92735,2251.9624,L
2026,D,0000006724,曹祐齊,AAA022,味全龍二軍,135.80290555391997,144.24830297856,fastball,216,2048.9301671296294,2351.6838,R
2026,D,0000006724,曹祐齊,AAA022,味全龍二軍,126.68532294070769,135.41070305664,breakingball,194,1837.3729257731964,2310.6506,R
2026,D,0000006874,*盧孟揚,ACN022,中信兄弟二軍,131.59120273812485,141.81513578496,breakingball,150,2351.2655200000004,3055.6167,R
2026,D,0000007783,阿部雄大,AEO022,富邦悍將二軍,143.38561369240205,147.26558157696,fastball,148,2472.7058101351354,2732.346,L
2026,D,0000007281,游竣宥,ACN022,中信兄弟二軍,122.82525720583885,132.96470939136,breakingball,146,2563.6076458904117,2869.0955,L
2026,D,0000007049,林暉盛,ACN022,中信兄弟二軍,129.60029562743998,140.33062859904,breakingball,144,2069.842720486111,3216.0532,R
2026,D,0000003608,曾仁和,AAA022,味全龍二軍,127.40328551902566,141.75705456,breakingball,134,2020.7235022388068,2615.3284,R
2026,D,0000004624,陳克羿,AJL022,樂天桃猿二軍,131.84867063808,147.32028317952,breakingball,127,2780.92192047244,3079.7595,R
2026,D,0000004624,陳克羿,AJL022,樂天桃猿二軍,146.38749870147097,150.13428553728,fastball,124,2277.450672580646,2455.8728,R
2026,D,0000006711,李承鴻,ADD022,統一7-ELEVEn獅二軍,139.12306641364646,143.828280288,fastball,124,2352.2402548387104,2506.7285,R
2026,D,0000006006,德保拉,ACN022,中信兄弟二軍,142.85323284291138,146.9088865728,fastball,122,2082.3998524590156,2224.35,L
2026,D,0000007772,◎莊孟源,AJL022,樂天桃猿二軍,142.3308331782982,145.79270994816,fastball,121,2288.99642892562,2454.6038,R
2026,D,0000005541,郭郁政,AAA022,味全龍二軍,140.87055228620372,146.547266976,fastball,119,2155.3624218487394,2429.5627,R
2026,D,0000006874,*盧孟揚,ACN022,中信兄弟二軍,147.01303286262151,150.81981780096,fastball,117,2491.819192307691,2723.97,R
2026,D,0000007783,阿部雄大,AEO022,富邦悍將二軍,124.51179443417386,134.0554583808,breakingball,116,1950.562159482759,2693.839,L
2026,D,0000005541,郭郁政,AAA022,味全龍二軍,130.9389678187453,136.1317535424,breakingball,114,2007.8737669298246,3347.0583,R
2026,D,0000004629,*楊彬,AJL022,樂天桃猿二軍,140.14769825325178,144.34291631232,fastball,102,2182.8346039215685,2373.2012,R
2026,D,0000007793,◎榊原元稀,AJL022,樂天桃猿二軍,122.08854521370124,139.04165670912,breakingball,98,1667.9379709183668,2641.298,R
2026,D,0000007281,游竣宥,ACN022,中信兄弟二軍,138.12768862596005,141.7414439232,fastball,96,2441.21428125,2590.7405,L
2026,D,0000006006,德保拉,ACN022,中信兄弟二軍,129.91678670387992,145.39880691072,breakingball,96,1856.0767312500002,2333.5037,L
2026,D,0000007049,林暉盛,ACN022,中信兄弟二軍,145.80771550861246,148.67044232832,fastball,87,2486.033725287358,2681.8486,R
2026,D,0000007582,◎吳東霖,AAA022,味全龍二軍,140.83856790249936,145.98885679488,fastball,87,2352.57559770115,2487.2507,R
2026,D,0000006860,劉家翔,AJL022,樂天桃猿二軍,143.47399645982114,148.14306029952,fastball,85,2369.939535294118,2528.0818,R
2026,D,0000007264,魔神龍,AAA022,味全龍二軍,123.99919421019422,129.99595251456,breakingball,84,2021.9702821428564,2287.954,L
2026,D,0000003334,*鄭凱文,ACN022,中信兄弟二軍,123.96534566849562,138.23028983808,breakingball,82,2163.644898780488,2652.4827,R
2026,D,0000007295,陳鐿中,AEO022,富邦悍將二軍,142.32530617770675,146.96542282752,fastball,81,2060.864311111111,2357.465,R
2026,D,0000007793,◎榊原元稀,AJL022,樂天桃猿二軍,139.043935339056,142.74536880384,fastball,80,2009.8455637500003,2161.6199,R
2026,D,0000006771,陳正毅,AKP022,台鋼雄鷹二軍,142.6385136588152,145.37255851008,fastball,79,2330.5913721518987,2556.9263,R
2026,D,0000007279,鄧朝駿,ACN022,中信兄弟二軍,131.4669527651446,139.98878784,breakingball,78,2004.4879192307696,2371.9648,R
2026,D,0000003608,曾仁和,AAA022,味全龍二軍,139.03931626313144,142.86080704896,fastball,77,2106.3329597402594,2264.3213,R
2026,D,0000007303,黃子豪,AKP022,台鋼雄鷹二軍,147.56468401152003,151.62222062592,fastball,77,2434.7624792207794,2562.1636,R
2026,D,0000007788,*陶樂,ACN022,中信兄弟二軍,134.76855619913144,145.67937994368,breakingball,77,2382.099889610391,2865.2046,R
2026,D,0000006881,*鄭展昊,AAA022,味全龍二軍,143.74221106882553,148.98774059136,fastball,75,1843.5574906666675,2220.9822,R
2026,D,0000007303,黃子豪,AKP022,台鋼雄鷹二軍,132.17658514482162,147.07981499904,breakingball,74,2331.7818770270264,2731.736,R
2026,D,0000006857,舒治浩,AJL022,樂天桃猿二軍,147.45007873043028,151.59098325888,fastball,74,2366.116066216216,2551.4172,R
2026,D,0000007063,*周彥農,ADD022,統一7-ELEVEn獅二軍,134.99105536527782,142.1535969216,breakingball,73,2011.1617332876708,2406.6284,R
2026,D,0000007264,魔神龍,AAA022,味全龍二軍,139.2856316501761,142.44815515392,fastball,70,2288.2897271428587,2408.9226,L
2026,D,0000007314,*王宇翔,AJL022,樂天桃猿二軍,145.6872912488777,148.85459956224,fastball,70,2199.4183257142854,2434.136,R
2026,D,0000005479,江國豪,AEO022,富邦悍將二軍,124.65788882342396,132.2356121856,breakingball,70,2140.475567142858,2565.2917,R
2026,D,0000007276,伍立辰,ACN022,中信兄弟二軍,126.8430804766903,139.04621115264,breakingball,70,2352.057984285714,2771.467,R
2026,D,0000007316,*賴威誠,AJL022,樂天桃猿二軍,143.5990008915295,147.62655743616,fastball,67,2168.196823880597,2380.8816,R
2026,D,0000007083,林柏佑,AAA022,味全龍二軍,129.76626381627224,132.25643709696,fastball,67,2067.142868656717,2626.8762,R
2026,D,0000006867,*徐基麟,ACN022,中信兄弟二軍,141.89696869903761,144.28877798016,fastball,65,2162.9686123076926,2273.2466,R
2026,D,0000007611,*林紘維,AAA022,味全龍二軍,140.18362231698,143.21315682432,fastball,64,2353.301234375001,2516.823,L
2026,D,0000007581,黃暐傑,AAA022,味全龍二軍,151.06255415063998,153.99326714112,fastball,64,2507.9912343750007,2674.0544,R
2026,D,0000006771,陳正毅,AKP022,台鋼雄鷹二軍,131.3929938976914,135.52641489024,breakingball,63,2224.079703174603,2536.555,R
2026,D,0000007772,◎莊孟源,AJL022,樂天桃猿二軍,122.22156570624004,143.69729577984,breakingball,62,2040.0448677419354,2358.4216,R
2026,D,0000006867,*徐基麟,ACN022,中信兄弟二軍,128.383068225984,135.06591719808,breakingball,60,2004.2941750000005,2505.0732,R
2026,D,0000006711,李承鴻,ADD022,統一7-ELEVEn獅二軍,127.57650702433627,133.5722528448,breakingball,59,1677.7129762711866,2149.3843,R
2026,D,0000007228,鈴木駿輔,AEO022,富邦悍將二軍,132.06327517420473,145.73649556224,breakingball,59,1750.8640042372888,3276.775,R
2026,D,0000007630,*邱立璿,AKP022,台鋼雄鷹二軍,140.21926116182067,145.36282197888,fastball,58,2052.5677827586214,2245.6772,R
2026,D,0000007788,*陶樂,ACN022,中信兄弟二軍,144.6304230768505,148.0923176832,fastball,57,2415.1448122807024,2585.6907,R
2026,D,0000000776,王凱程,ACN022,中信兄弟二軍,138.39574936854856,145.44485024256,breakingball,56,2222.914226785714,2520.7024,R
2026,D,0000006222,劉予承,ADD022,統一7-ELEVEn獅二軍,142.22931253343995,146.01801810816,fastball,56,2174.930258928571,2308.3403,R
2026,D,0000004626,王奕凱,ACN022,中信兄弟二軍,143.90775429284574,147.22071306624,fastball,56,2319.04425,2453.156,L
2026,D,0000007077,*郭玟毅,AJL022,樂天桃猿二軍,140.78242559232,146.01003576192,fastball,55,2201.534301818182,2329.2139,R
2026,D,0000007794,*馬奎爾,ACN022,中信兄弟二軍,145.50256190361603,148.42356895872,fastball,55,2378.066776363636,2509.4404,R
2026,D,0000007619,王奕翔,AJL022,樂天桃猿二軍,145.16808301013336,148.08222709632,fastball,54,2333.6149574074075,2642.4485,R
2026,D,0000006848,林詔恩,ADD022,統一7-ELEVEn獅二軍,140.55203759181282,142.51434747264,fastball,53,2369.062873584906,2455.459,L
2026,D,0000007077,*郭玟毅,AJL022,樂天桃猿二軍,131.7575222379713,139.24795851648,breakingball,53,2032.641647169811,2723.3806,R
2026,D,0000007617,*陳世展,AJL022,樂天桃猿二軍,123.32512909727998,129.43611001728,fastball,52,1836.6549499999996,2090.198,R
2026,D,0000007285,*林展樟,ACN022,中信兄弟二軍,123.97865305624616,130.79861283456,breakingball,52,1768.129858269231,2734.4407,R
2026,D,0000007623,*呂昱廷,ACN022,中信兄弟二軍,136.69188035712003,140.3502465024,fastball,51,1979.4904784313724,2083.4204,R
2026,D,0000007081,黃侰程,AAA022,味全龍二軍,123.75745230381176,128.61103153536,breakingball,51,2058.6558784313725,2480.5693,L
2026,D,0000005572,魏碩成,ACN022,中信兄弟二軍,128.1351819636706,134.64634512384,breakingball,51,1478.2800705882353,1762.3081,L
2026,D,0000007567,◎櫻井周斗,AKP022,台鋼雄鷹二軍,141.020903599488,145.24390755072,fastball,50,2168.3994560000006,2298.971,L
2026,D,0000007789,麥斯威尼,AJL022,樂天桃猿二軍,131.37615554088958,140.51676532608,breakingball,50,2433.788885,3069.4065,R
2026,D,0000007228,鈴木駿輔,AEO022,富邦悍將二軍,147.37927910305953,152.44445056896,fastball,49,2267.305655102041,2514.2576,R
2026,D,0000006863,*潘奕誠,AEO022,富邦悍將二軍,140.77251209299592,144.49224734208,fastball,49,2065.412328571429,2265.18,R
2026,D,0000007055,張景淯,AAA022,味全龍二軍,138.40928744808,141.08090477184,fastball,48,2199.58506875,2335.7595,L
2026,D,0000007299,陳品宏,AEO022,富邦悍將二軍,137.061212645632,139.7720896704,fastball,45,2380.1554155555555,2463.3413,L
2026,D,0000006236,楊鈺翔,AAA022,味全龍二軍,122.95495628416,140.58154142208,breakingball,45,1964.658306666667,2700.9316,R
2026,D,0000007582,◎吳東霖,AAA022,味全龍二軍,126.10487510496004,132.60991341312,breakingball,44,1986.2796068181822,2372.318,R
2026,D,0000007081,黃侰程,AAA022,味全龍二軍,138.6363497852428,141.06722534784,fastball,43,2398.227172093022,2504.7883,L
2026,D,0000007568,王偉軒,AEO022,富邦悍將二軍,140.09253700795534,142.81178643072,fastball,43,2334.0753953488374,2527.2642,R
2026,D,0000006863,*潘奕誠,AEO022,富邦悍將二軍,126.26048581712374,142.9275304512,breakingball,43,2073.249523255814,2409.5215,R
2026,D,0000006750,陳暐皓,AAA022,味全龍二軍,142.5046845114514,146.06241990912,fastball,42,2314.087571428572,2437.9307,R
2026,D,0000007615,*李柏毓,AJL022,樂天桃猿二軍,139.85632005312,141.9033439296,fastball,42,2094.6856166666657,2212.554,R
2026,D,0000003334,*鄭凱文,ACN022,中信兄弟二軍,135.0742127776156,138.0279631104,fastball,41,2344.2546804878057,2488.3784,R
2026,D,0000004629,*楊彬,AJL022,樂天桃猿二軍,128.99132737301852,141.31237671936,breakingball,41,2155.6056487804876,2379.4695,R
2026,D,0000006864,*郭泰呈,AEO022,富邦悍將二軍,142.05687416963124,145.11554627328,fastball,41,2426.715458536586,2552.2825,R
2026,D,0000007779,蔣銲,AAA022,味全龍二軍,144.9787049305288,150.58649510784,fastball,41,2643.1163292682927,2825.6995,R
2026,D,0000006739,李東洺,AEO022,富邦悍將二軍,128.91322630122147,138.98162817792,breakingball,41,2089.9907073170734,2353.1501,R
2026,D,0000007044,*鄭澔,ADD022,統一7-ELEVEn獅二軍,140.88493770062047,144.8327523456,fastball,41,2373.005295121952,2542.0605,L
2026,D,0000007560,*菲力士,ACN022,中信兄弟二軍,130.76727045782403,136.84916691072,breakingball,40,2221.0369100000007,2633.866,R
2026,D,0000003506,謝榮豪,ACN022,中信兄弟二軍,127.79736813043203,130.23619538688,breakingball,40,2281.2251074999995,2521.0757,R
2026,D,0000007276,伍立辰,ACN022,中信兄弟二軍,143.757115498656,146.8637444736,fastball,40,2399.8810425000006,2485.5034,R
2026,D,0000007616,*鍾亦恩,AJL022,樂天桃猿二軍,141.08988611836799,144.71388619776,fastball,40,2116.8347874999995,2277.1301,L
2026,D,0000007560,*菲力士,ACN022,中信兄弟二軍,144.75874304073596,148.0370367168,fastball,40,2247.2041950000003,2467.6965,R
2026,D,0000001260,郭俊麟,ADD022,統一7-ELEVEn獅二軍,127.19780343315692,133.2111160512,breakingball,39,2410.676253846154,2699.6917,R
2026,D,0000007083,林柏佑,AAA022,味全龍二軍,119.13898818136614,121.67295643008,breakingball,39,2522.8314589743586,2764.1497,R
2026,D,0000007779,蔣銲,AAA022,味全龍二軍,128.26930012918154,137.55285257472,breakingball,39,2627.1273666666666,3039.2407,R
2026,D,0000007295,陳鐿中,AEO022,富邦悍將二軍,136.08187130614152,146.797922304,breakingball,39,2131.4919974358977,2406.9436,R
2026,D,0000006917,謝葆錡,AKP022,台鋼雄鷹二軍,142.54065323195078,145.99780474752,fastball,39,2214.314348717949,2329.4731,R
2026,D,0000000135,陳禹勳,AAA022,味全龍二軍,143.84444530145683,146.20742180352,fastball,38,2358.966234210526,2447.308,R
2026,D,0000001260,郭俊麟,ADD022,統一7-ELEVEn獅二軍,140.33983531725468,143.30833342848,fastball,38,2340.0623052631577,2504.112,R
2026,D,0000004626,王奕凱,ACN022,中信兄弟二軍,131.77365719009683,141.0271365888,breakingball,38,2435.889765789474,2592.498,L
2026,D,0000007063,*周彥農,ADD022,統一7-ELEVEn獅二軍,138.72710998936216,143.01369472896,fastball,37,2235.990448648649,2354.7043,R
2026,D,0000006857,舒治浩,AJL022,樂天桃猿二軍,130.64963064098598,137.22865022592,breakingball,37,1570.1590513513515,2121.3232,R
2026,D,0000007585,◎陳原維,ACN022,中信兄弟二軍,140.79307142265077,143.37042192,fastball,37,2355.1868702702704,2507.036,R
2026,D,0000007305,李致霖,AAA022,味全龍二軍,132.4508019214184,137.2587771456,breakingball,37,1999.6849432432434,2542.4258,R
2026,D,0000007305,李致霖,AAA022,味全龍二軍,144.7591122438227,148.62423806208,fastball,37,2007.8807297297294,2213.725,R
2026,D,0000006722,*賴知頎,AAA022,味全龍二軍,130.1900711408,135.06747826176,breakingball,36,2476.3805694444445,2877.1614,R
2026,D,0000006712,*楊孟沅,ADD022,統一7-ELEVEn獅二軍,138.00494457376,140.43631421952,fastball,36,2068.6848694444443,2303.262,L
2026,D,0000000779,陳柏豪,AJL022,樂天桃猿二軍,142.06303039828117,147.81924419328,fastball,35,2294.34528,2437.0564,R
2026,D,0000007794,*馬奎爾,ACN022,中信兄弟二軍,128.1633005392457,135.06068683008,breakingball,35,2248.872248571429,2481.7676,R
2026,D,0000006923,*曾品洋,ACN022,中信兄弟二軍,134.46786934757648,141.03431426304,breakingball,34,2333.370261764706,2508.7336,R
2026,D,0000007073,賴胤豪,AJL022,樂天桃猿二軍,148.13456958991057,150.16164438528,fastball,34,2254.057394117647,2386.269,R
2026,D,0000006236,楊鈺翔,AAA022,味全龍二軍,140.61227745408002,145.8727104384,fastball,33,2050.212254545455,2277.9016,R
2026,D,0000007626,*徐磊,ACN022,中信兄弟二軍,135.51888718368,142.69098907008,breakingball,32,2314.2471000000005,2665.8892,R
2026,D,0000007314,*王宇翔,AJL022,樂天桃猿二軍,128.96943546168,143.41247407872,breakingball,32,2324.6583125,2739.2832,R
2026,D,0000006860,劉家翔,AJL022,樂天桃猿二軍,129.31182239184002,136.27321488,breakingball,32,2091.217228125,2430.0627,R
2026,D,0000006739,李東洺,AEO022,富邦悍將二軍,144.86237050491872,148.26342313728,fastball,31,2319.7464741935487,2425.4424,R
2026,D,0000006923,*曾品洋,ACN022,中信兄弟二軍,147.7748543326142,151.84067298048,fastball,31,2383.391445161291,2490.6204,R
2026,D,0000001603,王維中,AKP022,台鋼雄鷹二軍,125.84358334637419,135.29141847936,breakingball,31,2148.8743064516134,2615.6628,L
2026,D,0000007626,*徐磊,ACN022,中信兄弟二軍,143.8115820461419,146.68755349248,fastball,31,2395.4893193548382,2498.9773,R
2026,D,0000007789,麥斯威尼,AJL022,樂天桃猿二軍,144.48740892721545,149.13271029888,fastball,31,2260.5951096774193,2422.4033,R
2026,D,0000007787,黎克,ACN022,中信兄弟二軍,137.30732729894396,142.94360779776,breakingball,30,2195.5232266666662,2675.1711,R
2026,D,0000000778,蔡齊哲,ACN022,中信兄弟二軍,124.83128920204803,133.8249198528,breakingball,30,2533.5595166666667,2811.333,R
2026,D,0000006159,*林逸達,AAA022,味全龍二軍,144.422533778688,149.14368602496,fastball,30,2369.408133333333,2618.8982,R
2026,D,0000006921,伍祐城,AKP022,台鋼雄鷹二軍,144.392485716864,147.64220025984,fastball,30,2306.443566666667,2460.4944,R
2026,D,0000007604,*曾偉喆,ADD022,統一7-ELEVEn獅二軍,147.103811927424,151.05663277056,fastball,30,2301.022616666666,2454.7576,R
2026,D,0000000135,陳禹勳,AAA022,味全龍二軍,131.15070511488003,136.31227365888,breakingball,30,1465.8972453333336,2299.97,R
2026,D,0000005479,江國豪,AEO022,富邦悍將二軍,142.21860942468413,145.31174140032,fastball,29,2265.4418379310346,2382.1526,R
2026,D,0000004646,*翁瑋均,AAA022,味全龍二軍,123.96428103803586,132.4490112,breakingball,29,1766.3078965517248,2061.107,R
2026,D,0000004625,*吳俊偉,ACN022,中信兄弟二軍,128.22339606038068,136.47071357568,breakingball,29,1882.1912137931038,2262.1895,R
2026,D,0000007581,黃暐傑,AAA022,味全龍二軍,132.56179735719724,138.9083547456,breakingball,29,2651.036720689656,3145.2517,R
2026,D,0000007585,◎陳原維,ACN022,中信兄弟二軍,127.31074873185099,132.887155104,breakingball,29,1857.9490072413796,3165.68,R
2026,D,0000005572,魏碩成,ACN022,中信兄弟二軍,138.90671149042282,141.64050586752,fastball,28,1973.6029142857144,2189.1616,L
2026,D,0000006723,張鈞守,AAA022,味全龍二軍,145.80129867222857,150.0009996672,fastball,28,2536.8160142857146,2714.1072,R
2026,D,0000001524,劉昱言,AEO022,富邦悍將二軍,122.60088693750859,125.716320576,breakingball,28,2494.8146999999994,2791.4658,L
2026,D,0000007607,*何宗旂,AAA022,味全龍二軍,144.7075394218667,147.81742563456,fastball,27,2061.452051851852,2191.5737,R
2026,D,0000006210,*林原裕,ADD022,統一7-ELEVEn獅二軍,146.182124704,149.28690154752,fastball,27,2283.7467037037036,2396.7876,R
2026,D,0000007285,*林展樟,ACN022,中信兄弟二軍,139.29392793770668,142.92741779712,fastball,27,2082.7173925925927,2355.6626,R
2026,D,0000007055,張景淯,AAA022,味全龍二軍,118.89267787584001,129.93487790976,breakingball,26,2239.5815807692306,2559.5127,L
2026,D,0000006555,梅賽鍶,AAA022,味全龍二軍,139.4962363482092,142.59336626304,fastball,26,2252.3798076923076,2354.8862,L
2026,D,0000000779,陳柏豪,AJL022,樂天桃猿二軍,133.96859032452923,137.47404299904,breakingball,26,2282.4734384615385,2504.0696,R
2026,D,0000006918,李欣穎,AKP022,台鋼雄鷹二軍,144.8111594552832,148.3127978112,fastball,25,2510.466028,2635.3647,R
2026,D,0000006982,黃群,AKP022,台鋼雄鷹二軍,143.8878556279296,147.23857678464,fastball,25,2368.064784,2479.3994,L
2026,D,0000007611,*林紘維,AAA022,味全龍二軍,128.06143927188478,131.70795656832,breakingball,25,2293.751684,2595.973,L
2026,D,0000007567,◎櫻井周斗,AKP022,台鋼雄鷹二軍,121.97989502392322,139.440806208,breakingball,25,2509.2381039999996,2752.8528,L
2026,D,0000006722,*賴知頎,AAA022,味全龍二軍,145.843977210624,149.6700380736,fastball,25,2333.460424,2523.3394,R
2026,D,0000007615,*李柏毓,AJL022,樂天桃猿二軍,124.92775408607997,128.77404198912,breakingball,24,2310.564566666667,3336.898,R
2026,D,0000001404,*羅華韋,AEO022,富邦悍將二軍,138.59435429663998,142.42378968576,fastball,24,2029.5900833333337,2108.219,L
2026,D,0000006555,梅賽鍶,AAA022,味全龍二軍,127.26396903264002,133.63794626688,breakingball,24,2043.1712875,2337.0427,L
2026,D,0000004646,*翁瑋均,AAA022,味全龍二軍,130.79485367520005,135.97978318848,fastball,24,1904.2288791666663,2110.6658,R
2026,D,0000002276,鄭鈞仁,ADD022,統一7-ELEVEn獅二軍,142.58108626860525,144.84931249536,fastball,23,2362.755426086956,2486.9805,R
2026,D,0000007299,陳品宏,AEO022,富邦悍將二軍,125.10543808361737,128.53857886848,breakingball,23,2263.2415782608696,2552.0532,L
2026,D,0000007617,*陳世展,AJL022,樂天桃猿二軍,106.34055001794782,120.5706845376,breakingball,23,1780.4788565217389,2148.7908,R
2026,D,0000006729,*陳志杰,AAA022,味全龍二軍,135.4090195428731,138.03422345856,fastball,23,2002.5038086956522,2129.3765,R
2026,D,0000007630,*邱立璿,AKP022,台鋼雄鷹二軍,128.6747301024,136.79581715712,breakingball,22,2126.793404545455,2368.8784,R
2026,D,0000006982,黃群,AKP022,台鋼雄鷹二軍,127.65005126784,138.21342391296,breakingball,22,2062.5709227272732,2750.1492,L
2026,D,0000007294,林易霆,ADD022,統一7-ELEVEn獅二軍,142.25127166656,145.57744409472,fastball,22,2281.802622727273,2415.2002,L
2026,D,0000007316,*賴威誠,AJL022,樂天桃猿二軍,123.99905177279997,147.94641455616,breakingball,22,1888.4581995454544,2805.55,R
2026,D,0000007577,◎李斯特,AEO022,富邦悍將二軍,127.86899227775999,131.6960796096,breakingball,22,1722.2168704545452,2424.833,R
2026,D,0000003292,賴鴻誠,AEO022,富邦悍將二軍,142.63797727871997,146.00530429056,fastball,22,2113.562390909091,2367.3738,L
2026,D,0000007073,賴胤豪,AJL022,樂天桃猿二軍,133.96460286527997,140.84548993152,breakingball,22,1621.6036754545455,2756.9548,R
2026,D,0000006864,*郭泰呈,AEO022,富邦悍將二軍,129.58259020909713,133.35277051008,breakingball,21,1406.748868095238,2382.6433,R
2026,D,0000007062,威能帝,AJL022,樂天桃猿二軍,148.6494764077714,150.177142368,fastball,21,2553.210919047619,2672.4692,R
2026,D,0000007568,王偉軒,AEO022,富邦悍將二軍,124.09266261065146,136.45898145792,breakingball,21,2192.6513238095235,2682.5469,R
2026,D,0000007584,◎陳聖凱,ACN022,中信兄弟二軍,139.68817540882287,146.3563183104,fastball,21,2283.4839714285717,2426.2744,L
2026,D,0000001603,王維中,AKP022,台鋼雄鷹二軍,137.49165382052567,141.50179650816,fastball,21,2150.5326333333333,2258.677,L
2026,D,0000007292,李軍,ADD022,統一7-ELEVEn獅二軍,145.61518964889603,148.94218006272,fastball,20,2423.4030850000004,2549.5542,L
2026,D,0000007619,王奕翔,AJL022,樂天桃猿二軍,133.68347460864,138.40429211136,breakingball,19,2283.916794736842,2700.7651,R
2026,D,0000004637,劉軒荅,ADD022,統一7-ELEVEn獅二軍,141.00125833728,144.00928320768,fastball,19,2413.836736842106,2569.1997,R
2026,D,0000006878,吳君奕,AAA022,味全龍二軍,132.20168006144002,137.70137893248,breakingball,18,2082.614924444444,2746.0256,R
2026,D,0000007620,*高秉洋,ACN022,中信兄弟二軍,128.46242024,132.13248542208,breakingball,18,2033.3495833333336,2138.5073,R
2026,D,0000006740,楊強森,ADD022,統一7-ELEVEn獅二軍,140.57178522112002,143.05598828928,fastball,18,2283.0654333333337,2428.568,R
2026,D,0000006159,*林逸達,AAA022,味全龍二軍,128.38984687232,134.45068108032,breakingball,18,2383.552605555555,2559.6465,R
2026,D,0000001404,*羅華韋,AEO022,富邦悍將二軍,128.51611510848,131.02733280384,breakingball,18,1569.4599000000003,2020.4008,L
2026,D,0000007062,威能帝,AJL022,樂天桃猿二軍,132.23805660032,136.4636807424,breakingball,18,2348.1421388888893,2483.7283,R
2026,D,0000004637,劉軒荅,ADD022,統一7-ELEVEn獅二軍,130.4831946639812,135.1927817856,breakingball,17,2189.239611764706,2694.4336,R
2026,D,0000006859,*洪敏暘,AJL022,樂天桃猿二軍,109.74821439337411,126.75655225728,fastball,17,1740.7839000000001,2150.638,L
2026,D,0000006918,李欣穎,AKP022,台鋼雄鷹二軍,132.78544077650824,140.2246372032,breakingball,17,2520.0433235294117,2883.4937,R
2026,D,0000006875,陳柏均,ACN022,中信兄弟二軍,124.49357603169881,128.14025013504,breakingball,17,1997.0685529411767,2492.3909,L
2026,D,0000006921,伍祐城,AKP022,台鋼雄鷹二軍,126.47710292510119,132.92230317696,breakingball,17,1978.6956823529413,2572.205,R
2026,D,0000007616,*鍾亦恩,AJL022,樂天桃猿二軍,129.4465788,131.95812909312,breakingball,16,1946.27460625,2205.0156,L
2026,D,0000004625,*吳俊偉,ACN022,中信兄弟二軍,143.64841296167998,146.17256341248,fastball,16,2346.4286375,2531.479,R
2026,D,0000006750,陳暐皓,AAA022,味全龍二軍,124.44753388320001,132.23646513792,breakingball,16,2249.13116875,2687.515,R
2026,D,0000007623,*呂昱廷,ACN022,中信兄弟二軍,121.06828364400002,125.08209419904,breakingball,16,2153.97783125,2486.675,R
2026,D,0000003506,謝榮豪,ACN022,中信兄弟二軍,142.611317958912,144.73580546304,fastball,15,2086.05472,2179.9006,R
2026,D,0000006848,林詔恩,ADD022,統一7-ELEVEn獅二軍,125.18286166425598,135.95417852544,breakingball,15,2133.290073333333,2567.2078,L
2026,D,0000006712,*楊孟沅,ADD022,統一7-ELEVEn獅二軍,120.850644946944,124.05803642496,breakingball,15,2158.1142266666666,3124.553,L
